lat,lon
40.69622946,-73.89861584
40.69622946,-73.89861584
40.73071735,-73.93921162
40.69631326,-73.89876244
40.69631326,-73.89876244
40.69631326,-73.89876244
40.73059709,-73.93909572
40.69639706,-73.89890906
40.69639706,-73.89890906
40.69639706,-73.89890906
40.73047683,-73.93897982
40.69648086,-73.89905567
40.69648086,-73.89905567
40.69648086,-73.89905567
40.73035656,-73.93886392
40.69656467,-73.8992023
40.69656467,-73.8992023
40.69656467,-73.8992023
40.7302363,-73.93874802
40.69664848,-73.89934893
40.69664848,-73.89934893
40.69664848,-73.89934893
40.73011604,-73.93863213
40.69673229,-73.89949556
40.69673229,-73.89949556
40.69673229,-73.89949556
40.72999578,-73.93851623
40.6968161,-73.89964221
40.6968161,-73.89964221
40.6968161,-73.89964221
40.72987551,-73.93840033
40.69689992,-73.89978885
40.69689992,-73.89978885
40.69689992,-73.89978885
40.72975525,-73.93828443
40.69698374,-73.89993551
40.69698374,-73.89993551
40.69698374,-73.89993551
40.72963499,-73.93816854
40.69706757,-73.90008216
40.69706757,-73.90008216
40.69706757,-73.90008216
40.72951473,-73.93805264
40.69715139,-73.90022883
40.69715139,-73.90022883
40.69715139,-73.90022883
40.69723522,-73.9003755
40.69723522,-73.9003755
40.69723522,-73.9003755
40.69731905,-73.90052218
40.69731905,-73.90052218
40.69731905,-73.90052218
40.69740289,-73.90066886
40.69740289,-73.90066886
40.69740289,-73.90066886
40.69748672,-73.90081554
40.69748672,-73.90081554
40.69748672,-73.90081554
40.69757057,-73.90096224
40.69757057,-73.90096224
40.69757057,-73.90096224
40.69765441,-73.90110894
40.69765441,-73.90110894
40.69765441,-73.90110894
40.69773825,-73.90125564
40.69773825,-73.90125564
40.69773825,-73.90125564
40.6978221,-73.90140235
40.6978221,-73.90140235
40.6978221,-73.90140235
40.69790596,-73.90154907
40.69790596,-73.90154907
40.69790596,-73.90154907
40.69798981,-73.90169579
40.69798981,-73.90169579
40.69798981,-73.90169579
40.69807367,-73.90184252
40.69807367,-73.90184252
40.69807367,-73.90184252
40.69815753,-73.90198925
40.69815753,-73.90198925
40.69815753,-73.90198925
40.69824139,-73.90213599
40.69824139,-73.90213599
40.69824139,-73.90213599
40.69832526,-73.90228274
40.69832526,-73.90228274
40.69832526,-73.90228274
40.69840913,-73.90242949
40.69840913,-73.90242949
40.69840913,-73.90242949
40.698493,-73.90257625
40.698493,-73.90257625
40.698493,-73.90257625
40.69857688,-73.90272301
40.69857688,-73.90272301
40.69857688,-73.90272301
40.69866076,-73.90286978
40.69866076,-73.90286978
40.69866076,-73.90286978
40.69874464,-73.90301655
40.69874464,-73.90301655
40.69874464,-73.90301655
40.69882852,-73.90316333
40.69882852,-73.90316333
40.69882852,-73.90316333
40.69891241,-73.90331012
40.69891241,-73.90331012
40.69891241,-73.90331012
40.6989963,-73.90345691
40.6989963,-73.90345691
40.6989963,-73.90345691
40.69908019,-73.9036037
40.69908019,-73.9036037
40.69908019,-73.9036037
40.69916409,-73.90375051
40.69916409,-73.90375051
40.69916409,-73.90375051
40.69924798,-73.90389732
40.69924798,-73.90389732
40.69924798,-73.90389732
40.69933189,-73.90404413
40.69933189,-73.90404413
40.69933189,-73.90404413
40.69941579,-73.90419095
40.69941579,-73.90419095
40.69941579,-73.90419095
40.6994997,-73.90433778
40.6994997,-73.90433778
40.6994997,-73.90433778
40.69958361,-73.90448461
40.69958361,-73.90448461
40.69958361,-73.90448461
40.69966752,-73.90463145
40.69966752,-73.90463145
40.69966752,-73.90463145
40.69975144,-73.90477829
40.69975144,-73.90477829
40.69975144,-73.90477829
40.69983536,-73.90492514
40.69983536,-73.90492514
40.69983536,-73.90492514
40.69991928,-73.90507199
40.69991928,-73.90507199
40.69991928,-73.90507199
40.7000032,-73.90521885
40.7000032,-73.90521885
40.7000032,-73.90521885
40.70008713,-73.90536572
40.70008713,-73.90536572
40.70008713,-73.90536572
40.70017106,-73.90551259
40.70017106,-73.90551259
40.70017106,-73.90551259
40.70025499,-73.90565947
40.70025499,-73.90565947
40.70025499,-73.90565947
40.70033893,-73.90580635
40.70033893,-73.90580635
40.70033893,-73.90580635
40.70042287,-73.90595324
40.70042287,-73.90595324
40.70042287,-73.90595324
40.70050681,-73.90610014
40.70050681,-73.90610014
40.70050681,-73.90610014
40.70059076,-73.90624704
40.70059076,-73.90624704
40.70059076,-73.90624704
40.7006747,-73.90639395
40.7006747,-73.90639395
40.7006747,-73.90639395
40.70075865,-73.90654086
40.70075865,-73.90654086
40.70075865,-73.90654086
40.70084261,-73.90668778
40.70084261,-73.90668778
40.70084261,-73.90668778
40.70092656,-73.9068347
40.70092656,-73.9068347
40.70092656,-73.9068347
40.70101052,-73.90698163
40.70101052,-73.90698163
40.70101052,-73.90698163
40.70109449,-73.90712857
40.70109449,-73.90712857
40.70109449,-73.90712857
40.689582,-73.886988
40.70117845,-73.90727551
40.70117845,-73.90727551
40.70117845,-73.90727551
40.6895901,-73.88698151
40.70126242,-73.90742246
40.70126242,-73.90742246
40.70126242,-73.90742246
40.68962017,-73.88695742
40.70134639,-73.90756941
40.70134639,-73.90756941
40.70134639,-73.90756941
40.68967714,-73.88691177
40.70143037,-73.90771637
40.70143037,-73.90771637
40.70143037,-73.90771637
40.68976102,-73.88684457
40.70151434,-73.90786333
40.70151434,-73.90786333
40.70151434,-73.90786333
40.68987122,-73.88675628
40.70159832,-73.9080103
40.70159832,-73.9080103
40.70159832,-73.9080103
40.68998989,-73.8866612
40.7016823,-73.90815728
40.7016823,-73.90815728
40.7016823,-73.90815728
40.69010858,-73.88656611
40.70176629,-73.90830426
40.70176629,-73.90830426
40.70176629,-73.90830426
40.69022729,-73.886471
40.70185028,-73.90845125
40.70185028,-73.90845125
40.70185028,-73.90845125
40.69034601,-73.88637588
40.70193427,-73.90859824
40.70193427,-73.90859824
40.70193427,-73.90859824
40.69046475,-73.88628075
40.70201826,-73.90874524
40.70201826,-73.90874524
40.70201826,-73.90874524
40.69058351,-73.88618559
40.70210226,-73.90889225
40.70210226,-73.90889225
40.70210226,-73.90889225
40.69070229,-73.88609043
40.70218626,-73.90903926
40.70218626,-73.90903926
40.70218626,-73.90903926
40.69082109,-73.88599525
40.70227027,-73.90918627
40.70227027,-73.90918627
40.70227027,-73.90918627
40.6909399,-73.88590005
40.70235427,-73.9093333
40.70235427,-73.9093333
40.70235427,-73.9093333
40.69105873,-73.88580484
40.70243828,-73.90948033
40.70243828,-73.90948033
40.70243828,-73.90948033
40.69117758,-73.88570962
40.70252229,-73.90962736
40.70252229,-73.90962736
40.70252229,-73.90962736
40.69129645,-73.88561438
40.70260631,-73.9097744
40.70260631,-73.9097744
40.70260631,-73.9097744
40.69141533,-73.88551913
40.70269032,-73.90992145
40.70269032,-73.90992145
40.70269032,-73.90992145
40.69153423,-73.88542386
40.70277435,-73.9100685
40.70277435,-73.9100685
40.70277435,-73.9100685
40.69165315,-73.88532858
40.70285837,-73.91021555
40.70285837,-73.91021555
40.70285837,-73.91021555
40.69177209,-73.88523328
40.7029424,-73.91036262
40.7029424,-73.91036262
40.7029424,-73.91036262
40.69189105,-73.88513797
40.70302642,-73.91050968
40.70302642,-73.91050968
40.70302642,-73.91050968
40.69201002,-73.88504264
40.70311045,-73.91065675
40.70311045,-73.91065675
40.70311045,-73.91065675
40.69212901,-73.8849473
40.70319448,-73.91080382
40.70319448,-73.91080382
40.70319448,-73.91080382
40.69224802,-73.88485194
40.70327851,-73.91095089
40.70327851,-73.91095089
40.70327851,-73.91095089
40.69236705,-73.88475657
40.70336253,-73.91109796
40.70336253,-73.91109796
40.70336253,-73.91109796
40.69248609,-73.88466119
40.70344656,-73.91124502
40.70344656,-73.91124502
40.70344656,-73.91124502
40.69260515,-73.88456579
40.70353059,-73.91139209
40.70353059,-73.91139209
40.70353059,-73.91139209
40.69272423,-73.88447037
40.70361462,-73.91153916
40.70361462,-73.91153916
40.70361462,-73.91153916
40.69284333,-73.88437494
40.701863,-74.015915
40.70369864,-73.91168623
40.70369864,-73.91168623
40.70369864,-73.91168623
40.69296244,-73.8842795
40.70185424,-74.01591911
40.70378267,-73.9118333
40.70378267,-73.9118333
40.70378267,-73.9118333
40.69308158,-73.88418404
40.70182094,-74.0159341
40.7038667,-73.91198038
40.7038667,-73.91198038
40.7038667,-73.91198038
40.69320073,-73.88408857
40.70175785,-74.0159625
40.70395072,-73.91212745
40.70395072,-73.91212745
40.70395072,-73.91212745
40.6933199,-73.88399308
40.70166497,-74.01600431
40.70403475,-73.91227452
40.70403475,-73.91227452
40.70403475,-73.91227452
40.69343909,-73.88389757
40.70154295,-74.01605925
40.70411877,-73.91242159
40.70411877,-73.91242159
40.70411877,-73.91242159
40.69355829,-73.88380206
40.70141157,-74.01611839
40.7042028,-73.91256866
40.7042028,-73.91256866
40.7042028,-73.91256866
40.69367751,-73.88370652
40.70428682,-73.91271573
40.70428682,-73.91271573
40.70428682,-73.91271573
40.69379675,-73.88361098
40.70437085,-73.91286281
40.70437085,-73.91286281
40.70437085,-73.91286281
40.69391601,-73.88351542
40.70445488,-73.91300988
40.70445488,-73.91300988
40.70445488,-73.91300988
40.69403529,-73.88341984
40.7045389,-73.91315695
40.7045389,-73.91315695
40.7045389,-73.91315695
40.69415458,-73.88332425
40.70462293,-73.91330403
40.70462293,-73.91330403
40.70462293,-73.91330403
40.69427632,-73.88322987
40.70470695,-73.9134511
40.70470695,-73.9134511
40.70470695,-73.9134511
40.69443098,-73.88315839
40.70479097,-73.91359818
40.70479097,-73.91359818
40.70479097,-73.91359818
40.69460169,-73.88313257
40.704875,-73.91374525
40.704875,-73.91374525
40.704875,-73.91374525
40.6947725,-73.8831573
40.70495902,-73.91389233
40.70495902,-73.91389233
40.70495902,-73.91389233
40.69493603,-73.88322765
40.70504305,-73.9140394
40.70504305,-73.9140394
40.70504305,-73.9140394
40.69509743,-73.88330678
40.70512707,-73.91418648
40.70512707,-73.91418648
40.70512707,-73.91418648
40.69525882,-73.88338591
40.70521109,-73.91433356
40.70521109,-73.91433356
40.70521109,-73.91433356
40.69542022,-73.88346504
40.70529512,-73.91448064
40.70529512,-73.91448064
40.70529512,-73.91448064
40.69558161,-73.88354417
40.70537914,-73.91462771
40.70537914,-73.91462771
40.70537914,-73.91462771
40.69574301,-73.8836233
40.70546316,-73.91477479
40.70546316,-73.91477479
40.70546316,-73.91477479
40.6959044,-73.88370244
40.71806167,-73.92333863
40.70554718,-73.91492187
40.70554718,-73.91492187
40.70554718,-73.91492187
40.6960658,-73.88378157
40.71795259,-73.92316285
40.70563121,-73.91506895
40.70563121,-73.91506895
40.70563121,-73.91506895
40.69622719,-73.8838607
40.71784351,-73.92298707
40.70571523,-73.91521603
40.70571523,-73.91521603
40.70571523,-73.91521603
40.69638859,-73.88393984
40.71773444,-73.92281129
40.70579925,-73.91536311
40.70579925,-73.91536311
40.70579925,-73.91536311
40.69654998,-73.88401897
40.71762536,-73.92263551
40.70588327,-73.91551019
40.70588327,-73.91551019
40.70588327,-73.91551019
40.69671138,-73.88409811
40.71751628,-73.92245973
40.7059673,-73.91565727
40.7059673,-73.91565727
40.7059673,-73.91565727
40.69687277,-73.88417724
40.7174072,-73.92228395
40.70605132,-73.91580435
40.70605132,-73.91580435
40.70605132,-73.91580435
40.69703417,-73.88425638
40.71729812,-73.92210817
40.70613534,-73.91595143
40.70613534,-73.91595143
40.70613534,-73.91595143
40.69719556,-73.88433551
40.71718905,-73.92193239
40.70621936,-73.91609851
40.70621936,-73.91609851
40.70621936,-73.91609851
40.69735696,-73.88441465
40.71707997,-73.92175661
40.70630338,-73.91624559
40.70630338,-73.91624559
40.70630338,-73.91624559
40.69751835,-73.88449379
40.71697089,-73.92158084
40.7063874,-73.91639267
40.7063874,-73.91639267
40.7063874,-73.91639267
40.69767975,-73.88457292
40.71686181,-73.92140506
40.70647142,-73.91653975
40.70647142,-73.91653975
40.70647142,-73.91653975
40.69784114,-73.88465206
40.71675273,-73.92122929
40.70655544,-73.91668684
40.70655544,-73.91668684
40.70655544,-73.91668684
40.69800254,-73.8847312
40.71664365,-73.92105351
40.70663946,-73.91683392
40.70663946,-73.91683392
40.70663946,-73.91683392
40.69816393,-73.88481034
40.71653457,-73.92087774
40.70672348,-73.916981
40.70672348,-73.916981
40.70672348,-73.916981
40.69832533,-73.88488948
40.71642549,-73.92070196
40.7068075,-73.91712809
40.7068075,-73.91712809
40.7068075,-73.91712809
40.69848672,-73.88496861
40.71631641,-73.92052619
40.70688906,-73.91728039
40.70688906,-73.91728039
40.70689392,-73.91729362
40.69864811,-73.88504775
40.71620732,-73.92035042
40.70695151,-73.91745189
40.70695151,-73.91745189
40.70696411,-73.91748746
40.69880951,-73.88512689
40.71609824,-73.92017464
40.70701224,-73.91762451
40.70701224,-73.91762451
40.70703268,-73.91768235
40.6989709,-73.88520603
40.71598916,-73.91999887
40.70707298,-73.91779713
40.70707298,-73.91779713
40.70710126,-73.91787725
40.6991323,-73.88528517
40.71588008,-73.9198231
40.70713372,-73.91796975
40.70713372,-73.91796975
40.70716983,-73.91807214
40.69929494,-73.88536205
40.715771,-73.91964733
40.70719446,-73.91814237
40.70719446,-73.91814237
40.70723841,-73.91826703
40.69946718,-73.88541474
40.71566191,-73.91947156
40.7072552,-73.91831499
40.7072552,-73.91831499
40.70730698,-73.91846193
40.69963984,-73.88546512
40.71555283,-73.91929579
40.70731594,-73.91848761
40.70731594,-73.91848761
40.70737556,-73.91865682
40.69981251,-73.88551551
40.71544375,-73.91912002
40.70737668,-73.91866023
40.70737668,-73.91866023
40.70744413,-73.91885172
40.69998517,-73.8855659
40.71533467,-73.91894426
40.70743742,-73.91883285
40.70743742,-73.91883285
40.7075127,-73.91904661
40.70015784,-73.88561629
40.71522558,-73.91876849
40.70749815,-73.91900547
40.70749815,-73.91900547
40.70758128,-73.91924151
40.7003305,-73.88566667
40.7151165,-73.91859272
40.70755889,-73.91917809
40.70755889,-73.91917809
40.70764985,-73.9194364
40.70050317,-73.88571706
40.71500741,-73.91841696
40.70761963,-73.91935071
40.70761963,-73.91935071
40.70771842,-73.9196313
40.70067583,-73.88576745
40.71489833,-73.91824119
40.70768036,-73.91952333
40.70768036,-73.91952333
40.707787,-73.9198262
40.70084849,-73.88581784
40.71478925,-73.91806543
40.7077411,-73.91969596
40.7077411,-73.91969596
40.70785557,-73.92002109
40.70102116,-73.88586823
40.71468016,-73.91788966
40.70780184,-73.91986858
40.70780184,-73.91986858
40.70792414,-73.92021599
40.70119382,-73.88591862
40.71457108,-73.9177139
40.70786257,-73.9200412
40.70786257,-73.9200412
40.70799271,-73.92041089
40.70136649,-73.88596901
40.71446199,-73.91753813
40.70792331,-73.92021383
40.70792331,-73.92021383
40.70806128,-73.92060579
40.70153915,-73.8860194
40.7143529,-73.91736237
40.70798404,-73.92038645
40.70798404,-73.92038645
40.70812985,-73.92080069
40.70171182,-73.88606979
40.71424382,-73.91718661
40.70804478,-73.92055907
40.70804478,-73.92055907
40.70819842,-73.92099559
40.70188448,-73.88612018
40.71413473,-73.91701085
40.70810551,-73.9207317
40.70810551,-73.9207317
40.70826699,-73.92119049
40.70205714,-73.88617057
40.71402565,-73.91683509
40.70816625,-73.92090432
40.70816625,-73.92090432
40.70833556,-73.92138539
40.70222981,-73.88622096
40.701863,-74.015915
40.71391656,-73.91665932
40.70822698,-73.92107695
40.70822698,-73.92107695
40.70840413,-73.92158029
40.70240247,-73.88627135
40.70187248,-74.0159148
40.71380747,-73.91648356
40.70828772,-73.92124957
40.70828772,-73.92124957
40.7084727,-73.92177519
40.70257514,-73.88632175
40.70190766,-74.01591405
40.71369838,-73.91630781
40.70834845,-73.9214222
40.70834845,-73.9214222
40.70854127,-73.92197009
40.7027478,-73.88637214
40.70197431,-74.01591264
40.7135893,-73.91613205
40.70840919,-73.92159482
40.70840919,-73.92159482
40.70860984,-73.92216499
40.70292046,-73.88642253
40.70207244,-74.01591055
40.71348021,-73.91595629
40.70846992,-73.92176745
40.70846992,-73.92176745
40.70867841,-73.92235989
40.70309313,-73.88647292
40.70220136,-74.01590781
40.71337112,-73.91578053
40.70853065,-73.92194008
40.70853065,-73.92194008
40.70874698,-73.9225548
40.70326579,-73.88652332
40.70234019,-74.01590486
40.71326203,-73.91560477
40.70859139,-73.9221127
40.70859139,-73.9221127
40.70881554,-73.9227497
40.70343846,-73.88657371
40.70247903,-74.01590192
40.71315294,-73.91542902
40.70865212,-73.92228533
40.70865212,-73.92228533
40.70888411,-73.9229446
40.70361112,-73.8866241
40.71304386,-73.91525326
40.70871285,-73.92245796
40.70871285,-73.92245796
40.70895268,-73.92313951
40.70378378,-73.88667449
40.71293477,-73.91507751
40.70877358,-73.92263059
40.70877358,-73.92263059
40.70902124,-73.92333441
40.70395645,-73.88672489
40.71282568,-73.91490175
40.70883431,-73.92280321
40.70883431,-73.92280321
40.70908981,-73.92352931
40.70412911,-73.88677528
40.71271659,-73.914726
40.70889505,-73.92297584
40.70889505,-73.92297584
40.70915838,-73.92372422
40.70430178,-73.88682568
40.7126075,-73.91455024
40.70895578,-73.92314847
40.70895578,-73.92314847
40.70922694,-73.92391912
40.70447444,-73.88687607
40.71249841,-73.91437449
40.70901651,-73.9233211
40.70901651,-73.9233211
40.70929551,-73.92411403
40.7046471,-73.88692647
40.71238932,-73.91419874
40.70907724,-73.92349373
40.70907724,-73.92349373
40.70936407,-73.92430894
40.70481977,-73.88697686
40.71228023,-73.91402299
40.70913797,-73.92366636
40.70913797,-73.92366636
40.70943264,-73.92450384
40.70499243,-73.88702726
40.71217113,-73.91384723
40.7091987,-73.92383899
40.7095012,-73.92469875
40.70516509,-73.88707765
40.71206204,-73.91367148
40.70925943,-73.92401162
40.70956976,-73.92489366
40.70533776,-73.88712805
40.71195295,-73.91349573
40.70932016,-73.92418425
40.70963833,-73.92508856
40.70551042,-73.88717844
40.71184386,-73.91331998
40.70938089,-73.92435688
40.70970689,-73.92528347
40.70568309,-73.88722884
40.71173477,-73.91314424
40.70944162,-73.92452951
40.70977545,-73.92547838
40.70585575,-73.88727924
40.71162568,-73.91296849
40.70950235,-73.92470214
40.70984402,-73.92567329
40.70602841,-73.88732963
40.71151658,-73.91279274
40.70956308,-73.92487478
40.70991258,-73.9258682
40.70620108,-73.88738003
40.71140749,-73.91261699
40.70962381,-73.92504741
40.70998114,-73.92606311
40.70637374,-73.88743043
40.7112984,-73.91244125
40.70968454,-73.92522004
40.7100497,-73.92625802
40.7065464,-73.88748083
40.7111893,-73.9122655
40.70974526,-73.92539267
40.71011826,-73.92645293
40.70671907,-73.88753122
40.71108021,-73.91208975
40.71018682,-73.92664784
40.70689173,-73.88758162
40.71097112,-73.91191401
40.71025538,-73.92684275
40.70706439,-73.88763202
40.71086202,-73.91173826
40.71032394,-73.92703766
40.70723706,-73.88768242
40.71075293,-73.91156252
40.7103925,-73.92723258
40.70740972,-73.88773282
40.71064383,-73.91138678
40.71046106,-73.92742749
40.70758238,-73.88778322
40.71053474,-73.91121103
40.71052962,-73.9276224
40.70775505,-73.88783362
40.71042564,-73.91103529
40.71059818,-73.92781731
40.70792771,-73.88788402
40.71031655,-73.91085955
40.71066674,-73.92801223
40.70810037,-73.88793442
40.71020745,-73.91068381
40.7107353,-73.92820714
40.70827304,-73.88798482
40.71009835,-73.91050807
40.71080386,-73.92840206
40.78008351,-73.89118762
40.7084457,-73.88803522
40.70998926,-73.91033233
40.71087241,-73.92859697
40.78020682,-73.89110117
40.70861836,-73.88808562
40.70988016,-73.91015659
40.71094097,-73.92879189
40.78033013,-73.89101471
40.70879103,-73.88813602
40.70977107,-73.90998085
40.71100953,-73.9289868
40.78045344,-73.89092826
40.7089574,-73.88816075
40.71107809,-73.92918172
40.78057675,-73.8908418
40.70911865,-73.88813411
40.71114664,-73.92937664
40.78070006,-73.89075534
40.7092773,-73.88808546
40.7112152,-73.92957155
40.78082337,-73.89066888
40.70943595,-73.88803682
40.71128375,-73.92976647
40.78094668,-73.89058243
40.7095946,-73.88798818
40.71135231,-73.92996139
40.78106999,-73.89049597
40.70975325,-73.88793953
40.71142086,-73.93015631
40.7811933,-73.89040951
40.7099119,-73.88789089
40.71148942,-73.93035122
40.78131661,-73.89032305
40.71007055,-73.88784224
40.71155797,-73.93054614
